Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,39800.00,
,,,,,,
Ledger:,Sangli  Municipal Corporation,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,199175.00,
,,,,,,
Ledger:,SANJAY M SHIRODKAR TRANSLINE,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,4130.00,
,,,,,,
Ledger:,Sanjay Roadlines,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
7/1/2021,Dr,SBI OD AC 38852796022,Receipt,3199962044300,,20000.00
7/2/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/613,17346.00,
7/2/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/614,2124.00,
7/15/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/673,18998.00,
7/15/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/674,826.00,
7/15/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/677,19116.00,
7/15/2021,Dr,SBI OD AC 38852796022,Receipt,4693320162096 /,,25000.00
8/26/2021,Dr,SBI OD AC 38852796022,Receipt,3199955044308,,17126.00
9/25/2021,Cr,Sales 18% Igst,Sales Service,\2021-22/SR/2002,15930.00,
9/25/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2003,118.00,
10/30/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2457,2390.00,
11/27/2021,Dr,SBI OD AC 38852796022,Receipt,3199968044304,,14722.00
76848.00,,,,,,76848.00
,,,,,,
Ledger:,Saphire Voyages Pvt Ltd,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,2170.56,
5/26/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/399,2329.00,
5/26/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/400,236.00,
6/30/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/608,236.00,
6/30/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/607,2329.00,
7/27/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/863,1165.00,
7/27/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/864,590.00,
8/25/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/1648,1165.00,
8/25/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/1649,590.00,
9/25/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/1986,1165.00,
9/25/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/1987,590.00,
10/15/2021,Dr,Sales 18% Gst,Credit Note,21-22/CR/30,,913.00
10/15/2021,Dr,Sales 18% Gst,Credit Note,21-22/CR/35,,913.00
11/5/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2477,776.00,
11/5/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2478,708.00,
11/5/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2479,1941.00,
11/5/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2480,354.00,
12/16/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2941,1941.00,
12/16/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2942,354.00,
12/17/2021,Dr,SBI OD AC 38852796022,Receipt,3199414044305,,10739.00
1/31/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/3392,1941.00,
1/31/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/3393,354.00,
3/25/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/4011,776.00,
3/25/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/4012,708.00,
3/25/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/4013,1941.00,
3/25/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/4014,354.00,
3/31/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/4113,1553.00,
3/31/2022,Cr,Sales 18% Gst,Sales Service,2021-22/SR/4114,472.00,
26738.56,,,,,,12565.00
,Dr,Closing Balance,,,,14173.56
26738.56,,,,,,26738.56
,,,,,,
Ledger:,SARANG CHANDRAKANT DESAI,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,1180.00,
4/27/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/185,590.00,
5/7/2021,Dr,SBI OD AC 38852796022,Receipt,31893283252,,1770.00
5/25/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/371,590.00,
6/26/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/579,590.00,
7/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/837,590.00,
8/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/1608,590.00,
9/23/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/1963,590.00,
10/26/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/2417,590.00,
11/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/2716,590.00,
12/15/2021,Dr,SBI OD AC 38852796022,Receipt,31893283252,,4130.00
12/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3064,590.00,
1/25/2022,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3355,590.00,
2/24/2022,Cr,Sale Service 18% Gst,Sales Service,21-22/B4/S/3645,590.00,
3/25/2022,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3990,590.00,
8260.00,,,,,,5900.00
,Dr,Closing Balance,,,,2360.00
8260.00,,,,,,8260.00
,,,,,,
Ledger:,Sarathi Tours And Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
7/9/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/648,590.00,
590.00,,,,,,
,Dr,Closing Balance,,,,590.00
590.00,,,,,,590.00
,,,,,,
Ledger:,SASI PANDIYAN TRANSPORT IOCL 11037590,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,544.84,
,,,,,,
Ledger:,SASTIKA TRANSPORT HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
6/21/2021,Dr,SBI OD AC 38852796022,Receipt,4693008162092 /,,1830.00
8/3/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/946,1830.00,
1830.00,,,,,,1830.00
,,,,,,
Ledger:,SATHISH TRANSPORT IOCL 11005908,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,4902.42,
,,,,,,
Ledger:,SATHIYA ROADWAYS HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
10/7/2021,Dr,SBI OD AC 38852796022,Receipt,MAB000881973349,,1830.00
10/9/2021,Dr,SBI OD AC 38852796022,Receipt,3199421044306,,1830.00
11/30/2021,Cr,Sales 18% Igst,Sales Service,21-22/SR/2781,1830.00,
11/30/2021,Cr,Sales 18% Igst,Sales Service,21-22/SR/2803,1830.00,
3660.00,,,,,,3660.00
,,,,,,
Ledger:,Satyam Cargo Movers,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,63647.00,
4/12/2021,Dr,State Bank of India,Receipt,4898942162094,,36816.00
4/15/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/49,29736.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/N1/S/507,22302.00,
6/29/2021,Dr,State Bank of India,Receipt,3199963044309,,22302.00
10/16/2021,Dr,SBI OD AC 38852796022,Receipt,3199967044305,,22302.00
115685.00,,,,,,81420.00
,Dr,Closing Balance,,,,34265.00
115685.00,,,,,,115685.00
,,,,,,
Ledger:,SBS Tours and Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,19234.00,
4/27/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/186,944.00,
5/25/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/372,944.00,
6/26/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/580,944.00,
7/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/838,944.00,
8/21/2021,Dr,SBI OD AC 38852796022,Receipt,3199413044306,,10000.00
8/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/1609,944.00,
9/23/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/1964,944.00,
10/26/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/2418,944.00,
11/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/2717,944.00,
12/24/2021,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3065,944.00,
1/6/2022,Dr,SBI OD AC 38852796022,Receipt,3199415044304,,15836.00
1/25/2022,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3356,944.00,
1/31/2022,Dr,SBI OD AC 38852796022,Receipt,3199680044308 /,,2838.00
2/24/2022,Cr,Sale Service 18% Gst,Sales Service,21-22/B4/S/3646,944.00,
3/19/2022,Dr,SBI OD AC 38852796022,Receipt,3199419044300,,944.00
3/25/2022,Cr,Sales 18% Gst,Sales Service,21-22/B4/S/3991,944.00,
30562.00,,,,,,29618.00
,Dr,Closing Balance,,,,944.00
30562.00,,,,,,30562.00
,,,,,,
Ledger:,Sbt Tours and Travels.OLD,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Dr,Opening Balance,,,,500.00
,,,,,,
Ledger:,S B T Transport(Byreshwara),1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,80153.00,
7/12/2021,Dr,SBI OD AC 38852796022,Receipt,4692985162096,,49000.00
8/11/2021,Cr,Sales 18% Gst,Sensales,2021-22/SLB/1185,7080.00,
10/20/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2260,2164.00,
89397.00,,,,,,49000.00
,Dr,Closing Balance,,,,40397.00
89397.00,,,,,,89397.00
,,,,,,
Ledger:,SCS TRANSPORTS IOCL 11026793,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,1094.68,
,,,,,,
Ledger:,SDLT TRANSPORT HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
7/27/2021,Dr,SBI OD AC 38852796022,Receipt,GOWTHAMI,,1830.00
9/30/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2052,1830.00,
11/12/2021,Dr,SBI OD AC 38852796022,Receipt,IHP6696037,,1830.00
11/30/2021,Cr,Sales 18% Igst,Sales Service,21-22/SR/2829,1830.00,
3660.00,,,,,,3660.00
,,,,,,
Ledger:,SDLT TRANSPORTS IOCL 11004700,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,2402.42,
,,,,,,
Ledger:,SDS Transport17099,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/17/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/56,3481.00,
3481.00,,,,,,
,Dr,Closing Balance,,,,3481.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,SEENUVASAN TRICHY,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,1159.00,
,,,,,,
Ledger:,SEETHA RAMAN ROADWAYS IOCL 11004767,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,525.42,
,,,,,,
Ledger:,Sehes Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,3245.00,
4/27/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/187,295.00,
5/25/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/373,295.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/581,295.00,
7/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/839,295.00,
8/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/1610,295.00,
9/23/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/1965,295.00,
10/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/2419,295.00,
11/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/2718,295.00,
12/24/2021,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/3066,295.00,
1/25/2022,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/3357,295.00,
2/24/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/N4/S/3647,295.00,
3/25/2022,Cr,Sales 18% Igst,Sales Service,21-22/N4/S/3992,295.00,
6785.00,,,,,,
,Dr,Closing Balance,,,,6785.00
6785.00,,,,,,6785.00
,,,,,,
Ledger:,Select Cabs People Logistics Pvt Ltd,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Dr,Opening Balance,,,,100194.00
,,,,,,
Ledger:,SELLAPPAA TRANSPORT HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
10/14/2021,Dr,SBI OD AC 38852796022,Receipt,5099069162093,,1830.00
11/30/2021,Cr,Sales 18% Igst,Sales Service,21-22/SR/2811,1830.00,
3/5/2022,Dr,SBI OD AC 38852796022,Receipt,MAA000984846913,,1830.00
3/17/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/SR/3909,1830.00,
3660.00,,,,,,3660.00
,,,,,,
Ledger:,SELLAPPAA TRANSPORT IOCL 11004771,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,1090.70,
,,,,,,
Ledger:,SELVAKUMAR N (SREE ANUMITHAA GAS CARRIERS),1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,6347.36,
,,,,,,
Ledger:,SELVI TRANSPORT IOCL 11032153,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,546.84,
,,,,,,
Ledger:,SEMPARUTHI BULK CARRIER(Mahadevan) 11020553,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,5124.84,
,,,,,,
Ledger:,Senthilkumar.M HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
10/16/2021,Dr,SBI OD AC 38852796022,Receipt,4693568162094,,1830.00
11/30/2021,Cr,Sales 18% Igst,Sales Service,21-22/SR/2824,1830.00,
1/31/2022,Dr,SBI OD AC 38852796022,Receipt,5098207162095,,1830.00
3/17/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/SR/3858,1830.00,
3660.00,,,,,,3660.00
,,,,,,
Ledger:,SENTHUR CARRIER IOCL 11032609,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,546.68,
,,,,,,
Ledger:,Seohara Gas Service,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,3144.00,
9/23/2021,Cr,Sales 18% Igst,Sales Service,21-22/N3/S/1966,3144.00,
6288.00,,,,,,
,Dr,Closing Balance,,,,6288.00
6288.00,,,,,,6288.00
,,,,,,
Ledger:,Serve Smart Services Pvt Ltd,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
6/22/2021,Dr,SBI OD AC 38852796022,Receipt,3199677044304,,3000.00
6/30/2021,Dr,SBI OD AC 38852796022,Receipt,3199679044302,,540.00
7/12/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/655,3540.00,
8/26/2021,Dr,SBI OD AC 38852796022,Receipt,3199417044302,,3540.00
8/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1720,3540.00,
7080.00,,,,,,7080.00
,,,,,,
Ledger:,SHAAM TRADING COMPANY,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,6372.00,
4/20/2021,Dr,SBI OD AC 38852796022,Receipt,ASHRAF N,,6372.00
9/30/2021,Dr,SBI OD AC 38852796022,Receipt,4897715162092 /,,3363.00
11/8/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2505,708.00,
11/8/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2506,354.00,
11/8/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2507,2301.00,
9735.00,,,,,,9735.00
,,,,,,
Ledger:,Shabari Tours and Travels Llp,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,63884.00,
,,,,,,
Ledger:,Shahabad Gas Service(NCR),1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,2009.00,
,,,,,,
Ledger:,Shaheed Amreshpal Gas Agency,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,3092.00,
6/26/2021,Cr,Sales 18% Igst,Sales Service,21-22/N3/S/582,1546.00,
9/1/2021,Dr,Sales 18% Igst,Credit Note,21-22/CR/22,,1546.00
4638.00,,,,,,1546.00
,Dr,Closing Balance,,,,3092.00
4638.00,,,,,,4638.00
,,,,,,
Ledger:,SHAKTHI MURUGAN HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
8/7/2021,Dr,SBI OD AC 38852796022,Receipt,MAB000825311466,,1830.00
9/30/2021,Cr,Sales 18% Igst,Sales Service,2021-22/SR/2042,1830.00,
12/20/2021,Dr,SBI OD AC 38852796022,Receipt,MAA000941877119,,2440.00
3/17/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/SR/3860,2440.00,
4270.00,,,,,,4270.00
,,,,,,
Ledger:,Shankara Tours and Travels20650,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,13924.00,
,,,,,,
Ledger:,Shankar Travels20580,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,10443.00,
,,,,,,
Ledger:,SHANMUGHA ROADWAYS HPCL,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
3/3/2022,Dr,SBI OD AC 38852796022,Receipt,MAD000066654019,,4270.00
3/17/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/SR/3898,4270.00,
4270.00,,,,,,4270.00
,,,,,,
Ledger:,SHANMUGHA ROADWAYS IOCL 11020556,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,549.68,
,,,,,,
Ledger:,Shantanu Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
3/18/2022,Cr,Sales 18% Igst,Sensales,2021-22/SLB/3850,3481.00,
3481.00,,,,,,
,Dr,Closing Balance,,,,3481.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,Shanti Deluxe,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
8/2/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/885,3481.00,
3481.00,,,,,,
,Dr,Closing Balance,,,,3481.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,Shanumuga Travels21655,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
9/27/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2012,6962.00,
6962.00,,,,,,
,Dr,Closing Balance,,,,6962.00
6962.00,,,,,,6962.00
,,,,,,
Ledger:,Sharief Travels23320,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
1/24/2022,Cr,Sales 18% Igst,Sensales,2021-22/SLB/3241,6962.00,
3/8/2022,Cr,Sales 18% Igst,Sensales,2021-22/SLB/3779,6962.00,
13924.00,,,,,,
,Dr,Closing Balance,,,,13924.00
13924.00,,,,,,13924.00
,,,,,,
Ledger:,Sharma Touriest23321,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
2/15/2022,Cr,Sales 18% Igst,Sensales,2021-22/SLB/3468,6962.00,
6962.00,,,,,,
,Dr,Closing Balance,,,,6962.00
6962.00,,,,,,6962.00
,,,,,,
Ledger:,Shashi Prakas Tour & Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
3/31/2022,Cr,Sensel Telematics Private Limited,Journal,953,3009.00,
3009.00,,,,,,
,Dr,Closing Balance,,,,3009.00
3009.00,,,,,,3009.00
,,,,,,
Ledger:,Shatabdi Travels 10770,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Dr,Opening Balance,,,,128.00
,,,,,,
Ledger:,Shefali SKS Travels21580,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/6/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1,3481.00,
3481.00,,,,,,
,Dr,Closing Balance,,,,3481.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,Shefali Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
9/24/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/1982,3481.00,
1/8/2022,Dr,SBI OD AC 38852796022,Receipt,GOWTHAMI,,3500.00
3481.00,,,,,,3500.00
,Cr,Closing Balance,19.00,,,
3500.00,,,,,,3500.00
,,,,,,
Ledger:,SHEFALI TRAVELS KOLHAPUR 20663,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
11/27/2021,Dr,SBI OD AC 38852796022,Receipt,gowthami,,3500.00
11/29/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2763,3500.00,
1/8/2022,Cr,Sales 18% Igst,Sensales,2021-22/SLB/3186,4130.00,
7630.00,,,,,,3500.00
,Dr,Closing Balance,,,,4130.00
7630.00,,,,,,7630.00
,,,,,,
Ledger:,SHELL ENERGY INDIA PVT LTD,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
5/10/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/232,7670.00,
7/19/2021,Dr,SBI OD AC 38852796022,Receipt,3199683044306,,7670.00
11/26/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2742,33984.00,
11/26/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2743,113280.00,
11/30/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2770,90624.00,
12/2/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2843,56640.00,
12/7/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2902,11328.00,
1/12/2022,Dr,Sales 18% Igst,Credit Note,21-22/CR/49,,11328.00
1/13/2022,Dr,SBI OD AC 38852796022,Receipt,3199962044300 /,,305856.00
1/31/2022,Cr,Sales 18% Igst,Sales Service,2021-22/SR/3399,8926.00,
1/31/2022,Cr,Sales 18% Igst,Sales Service,2021-22/SR/3400,15930.00,
2/22/2022,Dr,SBI OD AC 38852796022,Receipt,3199680044308,,24645.00
2/24/2022,Cr,Sales Service 18% Igst,Sales Service,21-22/M1/S/3553,15930.00,
3/11/2022,Dr,SBI OD AC 38852796022,Receipt,3199677044304 /,,15795.00
3/25/2022,Cr,Sales 18% Igst,Sales Service,21-22/M1/S/3907,15930.00,
370242.00,,,,,,365294.00
,Dr,Closing Balance,,,,4948.00
370242.00,,,,,,370242.00
,,,,,,
Ledger:,Shell India markets Pvt Ltd,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
12/16/2021,Cr,Sales 18% Gst,Sales Service,2021-22/SR/2939,153400.00,
1/3/2022,Dr,SBI OD AC 38852796022,Receipt,MAA000949437755,,1.00
1/28/2022,Dr,SBI OD AC 38852796022,Receipt,3199681044308,,149779.76
153400.00,,,,,,149780.76
,Dr,Closing Balance,,,,3619.24
153400.00,,,,,,153400.00
,,,,,,
Ledger:,Shibham India Travels21464,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
9/28/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2019,3481.00,
3481.00,,,,,,
,Dr,Closing Balance,,,,3481.00
3481.00,,,,,,3481.00
,,,,,,
Ledger:,SHIVAA VISHNU TRANSPORTS IOCL 11004784,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,5409.68,
,,,,,,
Ledger:,Shivam Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,6962.00,
,,,,,,
Ledger:,Shiva Transport Company,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
4/1/2021,Cr,Opening Balance,,,13911.00,
,,,,,,
Ledger:,Shiv Express Travels,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
3/11/2022,Dr,SBI OD AC 38852796022,Receipt,pankaj,,3500.00
,,,,,,3500.00
,Cr,Closing Balance,3500.00,,,
3500.00,,,,,,3500.00
,,,,,,
Ledger:,Shiv Ganesh Travels 21930,1-Apr-2021 to 31-Mar-2022,,,,
Date,Particulars,,Vch Type,Vch No.,Debit,Credit
11/27/2021,Cr,Sales 18% Igst,Sensales,2021-22/SLB/2753,3500.00,
11/27/2021,Dr,SBI OD AC 38852796022,Receipt,gowthami,,3500.00
3500.00,,,,,,3500.00
,,,,,,
Ledger:,Shiv Gouri21152,1-Apr-2021 to 31-Mar-2022,,,,
